lang,sentence_id,token_idx,expert_id
spa_Latn,0,0,60
spa_Latn,0,1,54
spa_Latn,0,2,8
spa_Latn,0,3,8
spa_Latn,0,4,8
spa_Latn,0,5,8
spa_Latn,0,6,8
spa_Latn,0,7,8
spa_Latn,0,8,8
spa_Latn,0,9,16
spa_Latn,0,10,8
spa_Latn,0,11,8
spa_Latn,0,12,8
spa_Latn,0,13,9
spa_Latn,0,14,8
eng_Latn,1,0,60
eng_Latn,1,1,9
eng_Latn,1,2,56
eng_Latn,1,3,56
eng_Latn,1,4,56
eng_Latn,1,5,30
eng_Latn,1,6,48
eng_Latn,1,7,17
eng_Latn,1,8,48
eng_Latn,1,9,57
spa_Latn,2,0,60
spa_Latn,2,1,19
spa_Latn,2,2,6
spa_Latn,2,3,11
spa_Latn,2,4,11
spa_Latn,2,5,47
spa_Latn,2,6,19
spa_Latn,2,7,13
spa_Latn,2,8,26
spa_Latn,2,9,26
spa_Latn,2,10,51
spa_Latn,2,11,39
spa_Latn,2,12,8
spa_Latn,2,13,39
spa_Latn,2,14,39
spa_Latn,2,15,47
spa_Latn,2,16,13
eng_Latn,3,0,60
eng_Latn,3,1,5
eng_Latn,3,2,63
eng_Latn,3,3,53
eng_Latn,3,4,36
eng_Latn,3,5,36
eng_Latn,3,6,45
eng_Latn,3,7,36
eng_Latn,3,8,47
eng_Latn,3,9,13
eng_Latn,3,10,19
eng_Latn,3,11,46
eng_Latn,4,0,60
eng_Latn,4,1,9
eng_Latn,4,2,38
eng_Latn,4,3,57
eng_Latn,4,4,56
eng_Latn,4,5,63
eng_Latn,4,6,14
eng_Latn,4,7,14
eng_Latn,4,8,47
eng_Latn,5,0,60
eng_Latn,5,1,19
eng_Latn,5,2,40
eng_Latn,5,3,17
eng_Latn,5,4,16
eng_Latn,5,5,31
eng_Latn,5,6,53
eng_Latn,5,7,34
eng_Latn,6,0,60
eng_Latn,6,1,39
eng_Latn,6,2,8
eng_Latn,6,3,48
eng_Latn,6,4,16
eng_Latn,6,5,54
eng_Latn,6,6,37
eng_Latn,6,7,37
eng_Latn,6,8,49
eng_Latn,7,0,60
eng_Latn,7,1,15
eng_Latn,7,2,18
eng_Latn,7,3,63
eng_Latn,7,4,37
eng_Latn,8,0,60
eng_Latn,8,1,45
eng_Latn,8,2,35
eng_Latn,8,3,18
eng_Latn,8,4,56
eng_Latn,8,5,38
eng_Latn,8,6,24
eng_Latn,8,7,55
eng_Latn,8,8,41
eng_Latn,8,9,43
eng_Latn,8,10,48
spa_Latn,9,0,60
spa_Latn,9,1,8
spa_Latn,9,2,8
spa_Latn,9,3,8
eng_Latn,10,0,60
