lang,sentence_id,token_idx,expert_id
jpn_Jpan,0,0,60
jpn_Jpan,0,1,36
jpn_Jpan,0,2,24
jpn_Jpan,0,3,13
jpn_Jpan,0,4,36
jpn_Jpan,0,5,19
jpn_Jpan,0,6,13
jpn_Jpan,0,7,24
jpn_Jpan,0,8,19
jpn_Jpan,0,9,13
jpn_Jpan,0,10,13
jpn_Jpan,0,11,34
jpn_Jpan,1,0,60
jpn_Jpan,1,1,61
jpn_Jpan,1,2,22
jpn_Jpan,1,3,36
jpn_Jpan,1,4,36
jpn_Jpan,1,5,24
jpn_Jpan,1,6,13
jpn_Jpan,1,7,39
jpn_Jpan,1,8,13
jpn_Jpan,1,9,13
jpn_Jpan,1,10,19
jpn_Jpan,1,11,13
jpn_Jpan,1,12,19
jpn_Jpan,1,13,13
jpn_Jpan,1,14,19
jpn_Jpan,1,15,13
jpn_Jpan,1,16,19
jpn_Jpan,1,17,13
jpn_Jpan,1,18,24
jpn_Jpan,1,19,13
jpn_Jpan,1,20,13
jpn_Jpan,1,21,13
jpn_Jpan,1,22,36
jpn_Jpan,1,23,13
jpn_Jpan,2,0,60
jpn_Jpan,2,1,13
jpn_Jpan,2,2,13
jpn_Jpan,2,3,61
jpn_Jpan,2,4,13
jpn_Jpan,2,5,12
jpn_Jpan,2,6,58
jpn_Jpan,2,7,12
jpn_Jpan,2,8,61
jpn_Jpan,3,0,60
jpn_Jpan,3,1,24
jpn_Jpan,3,2,58
jpn_Jpan,3,3,12
jpn_Jpan,3,4,13
jpn_Jpan,3,5,13
jpn_Jpan,3,6,24
jpn_Jpan,3,7,12
jpn_Jpan,3,8,13
jpn_Jpan,3,9,24
jpn_Jpan,3,10,13
jpn_Jpan,3,11,13
jpn_Jpan,3,12,13
jpn_Jpan,3,13,13
jpn_Jpan,3,14,47
jpn_Jpan,3,15,19
jpn_Jpan,3,16,34
jpn_Jpan,3,17,13
jpn_Jpan,3,18,47
jpn_Jpan,3,19,13
jpn_Jpan,3,20,13
jpn_Jpan,3,21,34
jpn_Jpan,4,0,60
jpn_Jpan,4,1,13
jpn_Jpan,4,2,13
jpn_Jpan,4,3,13
jpn_Jpan,4,4,36
jpn_Jpan,4,5,24
jpn_Jpan,4,6,1
jpn_Jpan,4,7,13
jpn_Jpan,4,8,13
jpn_Jpan,4,9,24
jpn_Jpan,4,10,13
jpn_Jpan,4,11,34
jpn_Jpan,4,12,13
jpn_Jpan,4,13,24
jpn_Jpan,4,14,19
jpn_Jpan,4,15,13
jpn_Jpan,4,16,24
jpn_Jpan,4,17,13
jpn_Jpan,5,0,60
jpn_Jpan,5,1,47
jpn_Jpan,5,2,39
jpn_Jpan,5,3,13
jpn_Jpan,5,4,47
jpn_Jpan,5,5,13
jpn_Jpan,5,6,24
jpn_Jpan,5,7,19
jpn_Jpan,5,8,13
jpn_Jpan,5,9,13
jpn_Jpan,5,10,13
jpn_Jpan,5,11,47
jpn_Jpan,5,12,13
jpn_Jpan,5,13,24
jpn_Jpan,5,14,13
jpn_Jpan,5,15,13
jpn_Jpan,5,16,13
jpn_Jpan,5,17,24
jpn_Jpan,5,18,13
jpn_Jpan,5,19,13
jpn_Jpan,5,20,47
jpn_Jpan,5,21,13
