lang,sentence_id,token_idx,expert_id
eng_Latn,0,0,60
eng_Latn,0,1,48
eng_Latn,0,2,56
eng_Latn,0,3,16
eng_Latn,0,4,16
eng_Latn,0,5,53
eng_Latn,0,6,1
eng_Latn,0,7,61
eng_Latn,0,8,49
eng_Latn,0,9,49
eng_Latn,1,0,60
eng_Latn,1,1,56
eng_Latn,1,2,1
eng_Latn,1,3,52
eng_Latn,2,0,60
eng_Latn,2,1,37
eng_Latn,2,2,14
eng_Latn,2,3,19
spa_Latn,3,0,60
spa_Latn,3,1,22
spa_Latn,3,2,11
spa_Latn,3,3,58
spa_Latn,3,4,61
spa_Latn,4,0,60
spa_Latn,4,1,19
spa_Latn,4,2,8
spa_Latn,4,3,8
spa_Latn,4,4,8
spa_Latn,4,5,47
spa_Latn,4,6,8
eng_Latn,5,0,60
eng_Latn,5,1,40
eng_Latn,5,2,40
eng_Latn,5,3,59
eng_Latn,5,4,19
eng_Latn,5,5,48
eng_Latn,5,6,62
eng_Latn,5,7,46
eng_Latn,5,8,57
eng_Latn,5,9,62
eng_Latn,6,0,60
eng_Latn,6,1,35
eng_Latn,6,2,17
eng_Latn,7,0,60
eng_Latn,7,1,24
eng_Latn,7,2,41
eng_Latn,7,3,34
eng_Latn,7,4,34
spa_Latn,8,0,60
spa_Latn,8,1,47
spa_Latn,8,2,34
spa_Latn,8,3,8
spa_Latn,8,4,39
spa_Latn,8,5,8
spa_Latn,8,6,8
spa_Latn,8,7,37
spa_Latn,8,8,47
spa_Latn,8,9,8
eng_Latn,9,0,60
eng_Latn,9,1,49
eng_Latn,9,2,24
eng_Latn,9,3,47
eng_Latn,9,4,39
spa_Latn,10,0,60
spa_Latn,10,1,24
spa_Latn,10,2,61
spa_Latn,10,3,47
spa_Latn,10,4,10
spa_Latn,10,5,10
spa_Latn,10,6,47
spa_Latn,10,7,8
spa_Latn,10,8,51
spa_Latn,10,9,19
spa_Latn,10,10,47
spa_Latn,10,11,8
spa_Latn,10,12,51
spa_Latn,10,13,19
spa_Latn,10,14,8
spa_Latn,10,15,8
spa_Latn,10,16,8
spa_Latn,10,17,19
spa_Latn,10,18,16
spa_Latn,11,0,60
spa_Latn,11,1,47
spa_Latn,11,2,39
spa_Latn,11,3,34
spa_Latn,11,4,8
spa_Latn,11,5,47
spa_Latn,11,6,47
spa_Latn,11,7,8
eng_Latn,12,0,60
eng_Latn,12,1,29
eng_Latn,12,2,38
eng_Latn,12,3,34
eng_Latn,12,4,18
eng_Latn,12,5,20
eng_Latn,12,6,16
eng_Latn,12,7,20
eng_Latn,12,8,34
eng_Latn,13,0,60
eng_Latn,13,1,34
eng_Latn,13,2,29
eng_Latn,13,3,34
eng_Latn,13,4,20
eng_Latn,13,5,49
eng_Latn,13,6,5
eng_Latn,13,7,49
spa_Latn,14,0,60
spa_Latn,14,1,40
spa_Latn,14,2,39
spa_Latn,14,3,8
spa_Latn,14,4,19
spa_Latn,14,5,47
spa_Latn,14,6,8
spa_Latn,14,7,8
spa_Latn,14,8,8
spa_Latn,14,9,7
eng_Latn,15,0,60
eng_Latn,15,1,52
eng_Latn,15,2,48
eng_Latn,15,3,56
eng_Latn,15,4,14
eng_Latn,15,5,55
eng_Latn,15,6,19
eng_Latn,15,7,19
eng_Latn,15,8,63
eng_Latn,16,0,60
eng_Latn,16,1,57
eng_Latn,16,2,46
eng_Latn,16,3,15
eng_Latn,16,4,63
eng_Latn,16,5,62
eng_Latn,16,6,52
eng_Latn,16,7,8
eng_Latn,16,8,46
eng_Latn,16,9,48
spa_Latn,17,0,60
spa_Latn,17,1,19
spa_Latn,17,2,47
spa_Latn,17,3,47
spa_Latn,17,4,47
spa_Latn,17,5,8
spa_Latn,17,6,8
spa_Latn,17,7,8
spa_Latn,17,8,8
spa_Latn,17,9,52
eng_Latn,18,0,60
eng_Latn,18,1,22
eng_Latn,18,2,42
eng_Latn,18,3,26
eng_Latn,18,4,14
eng_Latn,18,5,40
eng_Latn,18,6,33
eng_Latn,18,7,40
eng_Latn,18,8,33
spa_Latn,19,0,60
spa_Latn,19,1,19
spa_Latn,19,2,39
spa_Latn,19,3,34
spa_Latn,19,4,8
spa_Latn,19,5,8
spa_Latn,19,6,8
spa_Latn,19,7,8
spa_Latn,19,8,8
spa_Latn,19,9,34
spa_Latn,20,0,60
spa_Latn,20,1,7
spa_Latn,20,2,12
spa_Latn,20,3,47
spa_Latn,20,4,8
spa_Latn,20,5,43
spa_Latn,20,6,19
spa_Latn,20,7,8
spa_Latn,20,8,42
spa_Latn,20,9,61
spa_Latn,20,10,43
spa_Latn,20,11,27
spa_Latn,20,12,47
spa_Latn,20,13,47
spa_Latn,20,14,7
spa_Latn,20,15,12
spa_Latn,20,16,52
spa_Latn,20,17,19
spa_Latn,20,18,8
spa_Latn,21,0,60
spa_Latn,21,1,61
spa_Latn,21,2,17
spa_Latn,21,3,17
spa_Latn,21,4,1
spa_Latn,21,5,19
spa_Latn,21,6,39
spa_Latn,21,7,8
spa_Latn,22,0,60
spa_Latn,22,1,12
spa_Latn,22,2,19
spa_Latn,22,3,19
spa_Latn,22,4,8
spa_Latn,22,5,8
spa_Latn,22,6,19
spa_Latn,22,7,8
spa_Latn,22,8,8
spa_Latn,22,9,19
