lang,sentence_id,token_idx,expert_id
jpn_Jpan,0,0,60
jpn_Jpan,0,1,19
jpn_Jpan,0,2,13
jpn_Jpan,0,3,39
jpn_Jpan,0,4,13
jpn_Jpan,0,5,24
jpn_Jpan,0,6,13
jpn_Jpan,0,7,19
jpn_Jpan,0,8,13
jpn_Jpan,0,9,24
jpn_Jpan,0,10,19
jpn_Jpan,0,11,13
jpn_Jpan,0,12,24
jpn_Jpan,0,13,13
jpn_Jpan,0,14,61
jpn_Jpan,0,15,39
jpn_Jpan,0,16,24
jpn_Jpan,0,17,13
jpn_Jpan,0,18,13
jpn_Jpan,0,19,13
jpn_Jpan,0,20,36
jpn_Jpan,0,21,1
jpn_Jpan,0,22,7
jpn_Jpan,0,23,13
jpn_Jpan,0,24,24
jpn_Jpan,0,25,13
jpn_Jpan,0,26,36
jpn_Jpan,0,27,24
jpn_Jpan,0,28,13
jpn_Jpan,0,29,13
jpn_Jpan,0,30,13
jpn_Jpan,0,31,39
jpn_Jpan,0,32,39
jpn_Jpan,0,33,39
jpn_Jpan,0,34,39
jpn_Jpan,0,35,13
jpn_Jpan,0,36,61
jpn_Jpan,0,37,13
jpn_Jpan,0,38,13
jpn_Jpan,0,39,24
jpn_Jpan,0,40,52
jpn_Jpan,0,41,13
jpn_Jpan,0,42,24
jpn_Jpan,0,43,52
jpn_Jpan,0,44,13
jpn_Jpan,0,45,19
jpn_Jpan,0,46,13
jpn_Jpan,0,47,13
eng_Latn,1,0,60
eng_Latn,1,1,19
eng_Latn,1,2,49
eng_Latn,1,3,5
eng_Latn,1,4,5
eng_Latn,1,5,26
eng_Latn,2,0,60
eng_Latn,2,1,22
eng_Latn,2,2,29
eng_Latn,2,3,17
eng_Latn,2,4,34
jpn_Jpan,3,0,60
jpn_Jpan,3,1,36
jpn_Jpan,3,2,24
jpn_Jpan,3,3,24
jpn_Jpan,3,4,13
jpn_Jpan,3,5,24
jpn_Jpan,3,6,19
jpn_Jpan,3,7,13
jpn_Jpan,3,8,24
jpn_Jpan,3,9,19
jpn_Jpan,3,10,13
jpn_Jpan,3,11,19
jpn_Jpan,3,12,19
jpn_Jpan,3,13,36
jpn_Jpan,3,14,24
jpn_Jpan,3,15,47
jpn_Jpan,3,16,47
jpn_Jpan,3,17,13
jpn_Jpan,3,18,34
jpn_Jpan,3,19,13
jpn_Jpan,3,20,13
jpn_Jpan,3,21,13
jpn_Jpan,3,22,34
jpn_Jpan,3,23,61
jpn_Jpan,3,24,13
jpn_Jpan,3,25,51
jpn_Jpan,4,0,60
jpn_Jpan,4,1,13
jpn_Jpan,4,2,13
jpn_Jpan,4,3,24
jpn_Jpan,4,4,52
jpn_Jpan,4,5,47
jpn_Jpan,4,6,36
jpn_Jpan,4,7,24
jpn_Jpan,4,8,52
jpn_Jpan,4,9,47
jpn_Jpan,4,10,13
jpn_Jpan,4,11,24
jpn_Jpan,4,12,52
jpn_Jpan,4,13,52
jpn_Jpan,4,14,1
jpn_Jpan,4,15,1
jpn_Jpan,4,16,52
jpn_Jpan,4,17,47
jpn_Jpan,4,18,34
jpn_Jpan,4,19,24
jpn_Jpan,4,20,19
jpn_Jpan,4,21,13
jpn_Jpan,4,22,34
jpn_Jpan,4,23,13
jpn_Jpan,4,24,24
jpn_Jpan,4,25,47
