lang,sentence_id,token_idx,expert_id
eng_Latn,0,0,60
eng_Latn,0,1,38
eng_Latn,0,2,18
eng_Latn,0,3,41
eng_Latn,0,4,44
eng_Latn,0,5,44
eng_Latn,0,6,46
eng_Latn,1,0,60
eng_Latn,1,1,34
eng_Latn,1,2,20
eng_Latn,1,3,22
eng_Latn,1,4,57
eng_Latn,1,5,20
eng_Latn,1,6,34
bul_Cyrl,2,0,60
bul_Cyrl,2,1,13
bul_Cyrl,2,2,13
bul_Cyrl,2,3,13
bul_Cyrl,2,4,13
bul_Cyrl,2,5,13
bul_Cyrl,2,6,13
bul_Cyrl,2,7,26
bul_Cyrl,2,8,13
bul_Cyrl,2,9,13
bul_Cyrl,2,10,13
bul_Cyrl,2,11,13
bul_Cyrl,2,12,13
bul_Cyrl,2,13,13
bul_Cyrl,2,14,13
bul_Cyrl,2,15,13
bul_Cyrl,2,16,13
bul_Cyrl,2,17,13
bul_Cyrl,2,18,13
bul_Cyrl,2,19,13
bul_Cyrl,2,20,13
eng_Latn,3,0,60
eng_Latn,3,1,19
eng_Latn,3,2,40
eng_Latn,3,3,18
eng_Latn,3,4,14
eng_Latn,3,5,38
eng_Latn,3,6,40
eng_Latn,3,7,46
eng_Latn,3,8,47
eng_Latn,3,9,15
eng_Latn,3,10,12
eng_Latn,3,11,11
eng_Latn,3,12,19
eng_Latn,3,13,22
bul_Cyrl,4,0,60
bul_Cyrl,4,1,9
bul_Cyrl,4,2,13
bul_Cyrl,4,3,13
bul_Cyrl,4,4,13
bul_Cyrl,4,5,13
bul_Cyrl,4,6,13
bul_Cyrl,4,7,13
bul_Cyrl,4,8,13
bul_Cyrl,4,9,52
eng_Latn,5,0,60
eng_Latn,5,1,18
eng_Latn,5,2,16
eng_Latn,5,3,38
eng_Latn,5,4,46
eng_Latn,5,5,20
eng_Latn,5,6,38
eng_Latn,5,7,15
bul_Cyrl,6,0,60
bul_Cyrl,6,1,13
bul_Cyrl,6,2,13
bul_Cyrl,6,3,13
bul_Cyrl,6,4,13
bul_Cyrl,6,5,13
bul_Cyrl,6,6,13
bul_Cyrl,6,7,13
bul_Cyrl,6,8,13
bul_Cyrl,6,9,13
bul_Cyrl,6,10,13
bul_Cyrl,6,11,13
bul_Cyrl,6,12,13
bul_Cyrl,6,13,13
bul_Cyrl,6,14,13
bul_Cyrl,6,15,13
bul_Cyrl,6,16,13
bul_Cyrl,6,17,13
bul_Cyrl,6,18,13
bul_Cyrl,6,19,13
bul_Cyrl,6,20,13
bul_Cyrl,6,21,13
bul_Cyrl,6,22,13
bul_Cyrl,6,23,13
bul_Cyrl,6,24,13
bul_Cyrl,7,0,60
bul_Cyrl,7,1,13
bul_Cyrl,7,2,13
bul_Cyrl,7,3,13
bul_Cyrl,7,4,13
bul_Cyrl,7,5,13
bul_Cyrl,7,6,13
bul_Cyrl,7,7,13
bul_Cyrl,7,8,13
bul_Cyrl,7,9,13
bul_Cyrl,7,10,13
bul_Cyrl,7,11,13
bul_Cyrl,7,12,13
bul_Cyrl,7,13,13
bul_Cyrl,7,14,13
bul_Cyrl,7,15,13
bul_Cyrl,7,16,52
bul_Cyrl,7,17,13
bul_Cyrl,7,18,13
bul_Cyrl,7,19,13
bul_Cyrl,8,0,60
bul_Cyrl,8,1,13
bul_Cyrl,8,2,13
bul_Cyrl,8,3,13
bul_Cyrl,8,4,13
bul_Cyrl,8,5,13
bul_Cyrl,8,6,13
bul_Cyrl,8,7,13
bul_Cyrl,8,8,13
bul_Cyrl,8,9,13
bul_Cyrl,8,10,13
bul_Cyrl,8,11,13
bul_Cyrl,8,12,52
bul_Cyrl,8,13,13
bul_Cyrl,8,14,13
bul_Cyrl,8,15,13
bul_Cyrl,9,0,60
bul_Cyrl,9,1,49
bul_Cyrl,9,2,49
bul_Cyrl,9,3,40
bul_Cyrl,9,4,49
