lang,sentence_id,token_idx,expert_id
eng_Latn,0,0,60
eng_Latn,0,1,22
eng_Latn,0,2,9
eng_Latn,0,3,9
eng_Latn,0,4,54
eng_Latn,0,5,61
spa_Latn,1,0,60
spa_Latn,1,1,19
spa_Latn,1,2,24
spa_Latn,1,3,39
spa_Latn,1,4,8
spa_Latn,1,5,8
spa_Latn,1,6,8
spa_Latn,1,7,19
spa_Latn,1,8,19
spa_Latn,1,9,8
spa_Latn,1,10,1
spa_Latn,1,11,8
spa_Latn,1,12,8
spa_Latn,1,13,8
spa_Latn,2,0,60
spa_Latn,2,1,11
spa_Latn,2,2,42
spa_Latn,2,3,47
spa_Latn,2,4,27
spa_Latn,2,5,40
eng_Latn,3,0,60
eng_Latn,3,1,52
eng_Latn,3,2,48
eng_Latn,3,3,56
eng_Latn,3,4,34
eng_Latn,3,5,34
eng_Latn,4,0,60
eng_Latn,4,1,38
eng_Latn,4,2,15
eng_Latn,4,3,56
eng_Latn,4,4,32
eng_Latn,4,5,4
eng_Latn,4,6,18
eng_Latn,4,7,50
eng_Latn,4,8,49
spa_Latn,5,0,60
spa_Latn,5,1,54
spa_Latn,5,2,8
spa_Latn,5,3,53
spa_Latn,5,4,8
spa_Latn,6,0,60
spa_Latn,6,1,19
spa_Latn,6,2,39
spa_Latn,6,3,8
spa_Latn,7,0,60
spa_Latn,7,1,19
spa_Latn,7,2,8
spa_Latn,7,3,7
spa_Latn,7,4,10
spa_Latn,7,5,8
spa_Latn,7,6,61
spa_Latn,7,7,8
spa_Latn,7,8,61
spa_Latn,7,9,19
spa_Latn,7,10,19
spa_Latn,7,11,8
eng_Latn,8,0,60
eng_Latn,8,1,41
eng_Latn,8,2,15
eng_Latn,8,3,48
eng_Latn,8,4,56
eng_Latn,8,5,57
eng_Latn,8,6,24
eng_Latn,8,7,37
eng_Latn,8,8,37
eng_Latn,8,9,3
eng_Latn,9,0,60
eng_Latn,9,1,54
eng_Latn,9,2,18
eng_Latn,9,3,18
eng_Latn,9,4,18
eng_Latn,9,5,62
eng_Latn,9,6,62
eng_Latn,9,7,57
eng_Latn,9,8,19
eng_Latn,9,9,34
spa_Latn,10,0,60
spa_Latn,10,1,35
spa_Latn,10,2,8
spa_Latn,10,3,8
spa_Latn,10,4,34
spa_Latn,10,5,10
spa_Latn,10,6,8
spa_Latn,10,7,47
spa_Latn,10,8,19
spa_Latn,10,9,8
spa_Latn,11,0,60
spa_Latn,11,1,7
spa_Latn,11,2,40
spa_Latn,11,3,7
spa_Latn,11,4,8
spa_Latn,11,5,9
spa_Latn,11,6,19
spa_Latn,11,7,39
spa_Latn,11,8,8
spa_Latn,11,9,61
spa_Latn,11,10,8
spa_Latn,11,11,8
spa_Latn,11,12,9
spa_Latn,11,13,12
spa_Latn,11,14,52
eng_Latn,12,0,60
eng_Latn,12,1,35
eng_Latn,12,2,63
eng_Latn,12,3,63
eng_Latn,12,4,63
eng_Latn,12,5,24
eng_Latn,12,6,37
spa_Latn,13,0,60
spa_Latn,13,1,19
spa_Latn,13,2,8
spa_Latn,13,3,6
spa_Latn,13,4,19
spa_Latn,13,5,8
spa_Latn,13,6,6
spa_Latn,13,7,6
spa_Latn,13,8,8
spa_Latn,13,9,19
spa_Latn,13,10,47
spa_Latn,13,11,19
spa_Latn,13,12,8
eng_Latn,14,0,60
eng_Latn,14,1,22
eng_Latn,14,2,42
eng_Latn,14,3,38
eng_Latn,14,4,19
eng_Latn,14,5,8
